word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
examens;7;74;38;21;2812;518
manifestent;11;71;53;33;3763;781
souhaiteraient;14;7;71;42;497;98
fasse;5;134;26;15;3484;670
lutter;6;457;34;18;15538;2742
contre;6;6824;30;18;204720;40944
rechauffement;13;235;65;39;15275;3055
surtout;7;3087;47;21;145089;21609
enerves;7;1;41;21;41;7
gouvernement;12;3037;64;36;194368;36444
flamand;7;132;30;21;3960;924
rappelle;8;242;46;24;11132;1936
cop;3;83;17;9;1411;249
refuse;6;166;36;18;5976;996
accord;6;1015;26;18;26390;6090
ambitieux;9;34;47;27;1598;306
raison;6;1455;36;18;52380;8730
sujet;5;910;33;15;30030;4550
interesse;9;267;50;27;13350;2403
entendus;8;38;39;24;1482;304
bienvenus;9;24;50;27;1200;216
prendra;7;100;34;21;3400;700
conscience;10;232;45;30;10440;2320
matiere;7;769;35;21;26915;5383
cours;5;3260;27;15;88020;16300
veulent;7;713;45;21;32085;4991
doivent;7;1962;34;21;66708;13734
secher;6;59;32;18;1888;354
h;1;3115;8;3;24920;3115
accompagner;11;114;50;33;5700;1254
prevenu;7;65;40;21;2600;455
sechent;7;9;39;21;351;63
seraient;8;432;42;24;18144;3456
places;6;177;29;18;5133;1062
injustifiee;11;4;60;33;240;44
droit;5;2280;25;15;57000;11400
demi;4;851;18;12;15318;3404
depasse;7;179;37;21;6623;1253
rate;4;35;26;12;910;140
office;6;151;30;18;4530;906
absences;8;16;39;24;624;128
injustifiees;12;2;67;36;134;24
dramatiques;11;44;53;33;2332;484
avoir;5;6113;30;15;183390;30565
demandes;8;167;34;24;5678;1336
choisi;6;490;28;18;13720;2940
jour;4;3258;26;12;84708;13032
o;1;9817;7;3;68719;9817
aller;5;1429;26;15;37154;7145
he;2;19;12;6;228;38
voulaient;9;178;50;27;8900;1602
manifestations;14;322;67;42;21574;4508
week;4;171;29;12;4959;684
end;3;204;14;9;2856;612
parce;5;1623;24;15;38952;8115
gens;4;1366;23;12;31418;5464
conge;5;32;23;15;736;160
reunir;6;135;45;18;6075;810
autant;6;897;34;18;30498;5382
assez;5;2145;31;15;66495;10725
rare;4;471;30;12;14130;1884
preuve;6;282;33;18;9306;1692
yeux;4;951;30;12;28530;3804
belga;5;192;23;15;4416;960
eme;3;775;14;9;10850;2325
victoire;8;944;45;24;42480;7552
roland;6;140;35;18;4900;840
garros;6;68;33;18;2244;408
rafa;4;6;24;12;144;24
riche;5;702;28;15;19656;3510
evenements;10;376;58;30;21808;3760
sportifs;8;208;51;24;10608;1664
es;2;619;10;6;6190;1238
capable;7;574;32;21;18368;4018
citer;5;260;26;15;6760;1300
premiers;8;1700;41;24;69700;13600
matches;7;233;34;21;7922;1631
coupe;5;1099;26;15;28574;5495
feminine;8;115;42;24;4830;920
football;8;884;38;24;33592;7072
commence;8;654;36;24;23544;5232
juin;4;2850;24;12;68400;11400
match;5;802;23;15;18446;4010
qualification;13;90;62;39;5580;1170
euro;4;362;24;12;8688;1448
entre;5;11581;25;15;289525;57905
diables;7;160;30;21;4800;1120
rouges;6;540;37;18;19980;3240
kazakhstan;10;83;54;30;4482;830
samedi;6;731;31;18;22661;4386
grand;5;6287;24;15;150888;31435
prix;4;1650;25;12;41250;6600
formule;7;320;36;21;11520;2240
canada;6;614;23;18;14122;3684
dimanche;8;565;33;24;18645;4520
finale;6;835;27;18;22545;5010
etc;3;1773;17;9;30141;5319
espagne;7;1757;34;21;59738;12299
autriche;8;1184;42;24;49728;9472
exploit;7;131;40;21;5240;917
avons;5;793;31;15;24583;3965
parler;6;1255;30;18;37650;7530
rafael;6;68;33;18;2244;408
nadal;5;76;28;15;2128;380
espagnol;8;612;40;24;24480;4896
connu;5;1801;25;15;45025;9005
gagner;6;499;29;18;14471;2994
terre;5;4134;31;15;128154;20670
battue;6;105;31;18;3255;630
or;2;2133;14;6;29862;4266
tournoi;7;334;42;21;14028;2338
tennis;6;248;35;18;8680;1488
deroule;7;497;38;21;18886;3479
type;4;1422;30;12;42660;5688
terrain;7;622;38;21;23636;4354
face;4;1923;15;12;28845;7692
dominic;7;16;30;21;480;112
thiem;5;14;31;15;434;70
autrichien;10;137;52;30;7124;1370
gagne;5;381;23;15;8763;1905
an;2;1718;10;6;17180;3436
magnifique;10;173;49;30;8477;1730
numero;6;561;36;18;20196;3366
mondial;7;538;32;21;17216;3766
apres;5;10577;33;15;349041;52885
midi;4;389;20;12;7780;1556
set;3;36;25;9;900;108
serre;5;30;31;15;930;150
remporte;8;469;49;24;22981;3752
fatigue;7;97;36;21;3492;679
impose;6;105;36;18;3780;630
gagnant;7;119;33;21;3927;833
derniers;8;792;40;24;31680;6336
sets;4;44;32;12;1408;176
heures;6;1313;35;18;45955;7878
minute;6;267;32;18;8544;1602
joueur;6;913;36;18;32868;5478
temps;5;5539;32;15;177248;27695
seuls;5;836;32;15;26752;4180
novak;5;45;31;15;1395;225
djokovic;8;54;38;24;2052;432
robin;5;51;31;15;1581;255
soderling;9;1;53;27;53;9
chuter;6;16;32;18;512;96
histoire;8;3413;44;24;150172;27304
hommes;6;2849;33;18;94017;17094
femmes;6;1924;32;18;61568;11544
confondus;9;50;45;27;2250;450
remporter;9;172;55;27;9460;1548
majeur;6;216;32;18;6912;1296
adversaire;10;318;53;30;16854;3180
declare;7;404;32;21;12928;2828
joue;4;466;24;12;11184;1864
exceptionnelle;14;93;71;42;6603;1302
succes;6;1507;33;18;49731;9042
tournois;8;109;48;24;5232;872
chelem;6;92;28;18;2576;552
assurement;10;9;58;30;522;90
meilleurs;9;414;46;27;19044;3726
joueurs;7;862;42;21;36204;6034
t;1;6042;10;3;60420;6042
opposait;8;33;46;24;1518;264
australienne;12;40;65;36;2600;480
ashleigh;8;4;42;24;168;32
barty;5;10;31;15;310;50
tcheque;7;128;46;21;5888;896
marketa;7;1;36;21;36;7
vondrousova;11;1;74;33;74;11
main;4;1075;18;12;19350;4300
peine;5;549;23;15;12627;2745
triompher;9;29;52;27;1508;261
depuis;6;6924;33;18;228492;41544
margaret;8;25;39;24;975;200
court;5;497;28;15;13916;2485
progresse;9;54;48;27;2592;486
places;6;302;29;18;8758;1812
atteint;7;722;37;21;26714;5054
crystal;7;10;41;21;410;70
pictures;8;13;43;24;559;104
trouve;6;476;37;18;17612;2856
prochaine;9;170;40;27;6800;1530
primaire;8;362;40;24;14480;2896
changeras;9;2;43;27;86;18
sans;4;5962;25;12;149050;23848
doute;5;569;24;15;13656;2845
entrer;6;465;32;18;14880;2790
nouvelle;8;2641;44;24;116204;21128
mars;4;2986;21;12;62706;11944
deposer;7;99;39;21;3861;693
formulaire;10;73;49;30;3577;730
inscription;11;120;59;33;7080;1320
preferee;8;84;46;24;3864;672
papier;6;461;34;18;15674;2766
pouvais;7;58;37;21;2146;406
plaisaient;10;5;48;30;240;50
choix;5;610;25;15;15250;3050
aurait;6;1573;35;18;55055;9438
disponible;10;368;46;30;16928;3680
normalement;11;363;59;33;21417;3993
sais;4;563;24;12;13512;2252
maintenant;10;956;48;30;45888;9560
choisie;7;129;32;21;4128;903
validee;7;16;37;21;592;112
soucis;6;63;35;18;2205;378
fais;4;856;20;12;17120;3424
partie;6;7136;29;18;206944;42816
liste;5;934;27;15;25218;4670
attente;7;103;38;21;3914;721
villes;6;1953;38;18;74214;11718
assure;6;136;36;18;4896;816
facilement;10;760;45;30;34200;7600
complique;9;227;46;27;10442;2043
cherchent;9;146;41;27;5986;1314
choisissent;11;127;57;33;7239;1397
reputee;7;103;46;21;4738;721
celebre;7;1382;33;21;45606;9674
pres;4;3147;22;12;69234;12588
eux;3;2837;20;9;56740;8511
limite;6;159;31;18;4929;954
accueillir;10;357;48;30;17136;3570
refuser;7;64;42;21;2688;448
chance;6;430;24;18;10320;2580
liberera;8;4;49;24;196;32
reves;5;109;40;15;4360;545
pourras;7;128;38;21;4864;896
etudier;7;281;38;21;10678;1967
