word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
pain;4;6898;20;8;137960;27592
smiled;6;6898;31;12;213838;41388
visit;5;6892;26;10;179192;34460
afternoon;9;6881;37;18;254597;61929
impact;6;6880;31;12;213280;41280
base;4;6873;20;8;137460;27492
stock;5;6866;26;10;178516;34330
smaller;7;6864;35;14;240240;48048
race;4;6859;18;8;123462;27436
carefully;9;6852;50;18;342600;61668
strength;8;6851;35;16;239785;54808
drawn;5;6830;26;10;177580;34150
tomorrow;8;6820;38;16;259160;54560
lives;5;6817;27;10;184059;34085
examples;8;6816;42;16;286272;54528
looks;5;6813;27;10;183951;34065
tea;3;6812;10;6;68120;20436
benefits;8;6811;37;16;252007;54488
views;5;6811;28;10;190708;34055
post;4;6808;19;8;129352;27232
river;5;6797;26;10;176722;33985
bar;3;6796;17;6;115532;20388
length;6;6796;28;12;190288;40776
impossible;10;6792;54;20;366768;67920
saturday;8;6788;41;16;278308;54304
budget;6;6778;34;12;230452;40668
scale;5;6774;24;10;162576;33870
chair;5;6771;25;10;169275;33855
currently;9;6767;46;18;311282;60903
lay;3;6737;17;6;114529;20211
sexual;6;6737;33;12;222321;40422
edward;6;6736;31;12;208816;40416
possibility;11;6736;60;22;404160;74096
bodies;6;6733;31;12;208723;40398
regional;8;6711;38;16;255018;53688
confidence;10;6703;47;20;315041;67030
dog;3;6701;17;6;113917;20103
benefit;7;6700;32;14;214400;46900
officer;7;6696;35;14;234360;46872
develop;7;6692;37;14;247604;46844
cars;4;6686;20;8;133720;26744
clothes;7;6678;32;14;213696;46746
units;5;6678;24;10;160272;33390
skin;4;6677;22;8;146894;26708
ones;4;6673;16;8;106768;26692
mainly;6;6668;32;12;213376;40008
attack;6;6654;28;12;186312;39924
previously;10;6653;57;20;379221;66530
cause;5;6652;25;10;166300;33260
deal;4;6648;19;8;126312;26592
legislation;11;6634;52;22;344968;72974
ministers;9;6627;41;18;271707;59643
network;7;6627;34;14;225318;46389
materials;9;6626;41;18;271666;59634
names;5;6619;22;10;145618;33095
inside;6;6618;28;12;185304;39708
gas;3;6608;16;6;105728;19824
suggests;8;6599;42;16;277158;52792
wants;5;6596;23;10;151708;32980
railway;7;6595;38;14;250610;46165
scene;5;6593;21;10;138453;32965
mary;4;6590;22;8;144980;26360
telephone;9;6584;38;18;250192;59256
running;7;6581;36;14;236916;46067
carried;7;6573;34;14;223482;46011
includes;8;6572;42;16;276024;52576
shows;5;6571;26;10;170846;32855
wind;4;6570;22;8;144540;26280
tried;5;6558;22;10;144276;32790
banks;5;6551;29;10;189979;32755
stone;5;6547;19;10;124393;32735
difficulties;12;6546;63;24;412398;78552
thomas;6;6542;27;12;176634;39252
internal;8;6540;34;16;222360;52320
message;7;6534;33;14;215622;45738
sources;7;6533;35;14;228655;45731
solution;8;6528;38;16;248064;52224
added;5;6524;25;10;163100;32620
spoke;5;6508;27;10;175716;32540
fresh;5;6498;24;10;155952;32490
increasingly;12;6493;61;24;396073;77916
remained;8;6489;36;16;233604;51912
credit;6;6483;28;12;181524;38898
domestic;8;6480;38;16;246240;51840
soviet;6;6480;28;12;181440;38880
