word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
niveau;6;1697;42;12;71274;10182
articles;8;1696;59;16;100064;13568
but;3;1691;22;6;37202;5073
bas;3;1688;13;6;21944;5064
territoire;10;1682;75;20;126150;16820
mettre;6;1681;51;12;85731;10086
lorsqu;6;1672;48;12;80256;10032
prend;5;1669;26;10;43394;8345
vit;3;1667;30;6;50010;5001
amerique;8;1666;61;16;101626;13328
titre;5;1663;41;10;68183;8315
membres;7;1656;58;14;96048;11592
prix;4;1650;35;8;57750;6600
hiver;5;1647;43;10;70821;8235
demande;7;1646;41;14;67486;11522
contr;5;1644;27;10;44388;8220
femme;5;1644;47;10;77268;8220
commence;8;1642;55;16;90310;13136
cree;4;1640;23;8;37720;6560
eglise;6;1639;51;12;83589;9834
seulement;9;1635;75;18;122625;14715
vont;4;1633;27;8;44091;6532
te;2;1632;15;4;24480;3264
parce;5;1623;24;10;38952;8115
revolution;10;1603;77;20;123431;16030
bon;3;1598;10;6;15980;4794
parents;7;1592;40;14;63680;11144
lumiere;7;1590;66;14;104940;11130
porte;5;1589;31;10;49259;7945
question;8;1576;56;16;88256;12608
aurait;6;1573;40;12;62920;9438
cinq;4;1571;23;8;36133;6284
possede;7;1566;42;14;65772;10962
college;7;1563;54;14;84402;10941
prendre;7;1559;39;14;60801;10913
fonction;8;1557;44;16;68508;12456
rouge;5;1555;35;10;54425;7775
the;3;1555;24;6;37320;4665
mouvement;9;1548;77;18;119196;13932
tes;3;1546;23;6;35558;4638
seule;5;1543;43;10;66349;7715
departement;11;1543;72;22;111096;16973
couleur;7;1539;54;14;83106;10773
ministre;8;1533;67;16;102711;12264
ligne;5;1530;40;10;61200;7650
devant;6;1516;36;12;54576;9096
romain;6;1513;40;12;60520;9078
succes;6;1507;40;12;60280;9042
mieux;5;1505;53;10;79765;7525
militaire;9;1503;81;18;121743;13527
creer;5;1501;30;10;45030;7505
moi;3;1495;28;6;41860;4485
bonne;5;1488;19;10;28272;7440
mis;3;1487;32;6;47584;4461
chine;5;1487;32;10;47584;7435
abord;5;1486;21;10;31206;7430
savoir;6;1484;42;12;62328;8904
mesure;6;1482;51;12;75582;8892
taille;6;1481;53;12;78493;8886
serait;6;1481;42;12;62202;8886
air;3;1477;19;6;28063;4431
situe;5;1475;43;10;63425;7375
ni;2;1475;13;4;19175;2950
