word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
objet ,6,1030,79,6,81370,6180,,
idees ,6,1030,69,6,71070,6180,,
haute ,6,1029,82,6,84378,6174,,
lyon ,5,1029,93,5,95697,5145,,
pourrait ,9,1027,145,9,148915,9243,,
retrouve ,9,1026,151,9,154926,9234,,
coup ,5,1025,82,5,84050,5125,,
recherche ,10,1023,100,10,102300,10230,,
langues ,8,1020,106,8,108120,8160,,
toi ,4,1020,71,4,72420,4080,,
v ,2,1020,49,2,49980,2040,,
assemblee ,10,1019,108,10,110052,10190,,
mots ,5,1018,94,5,95692,5090,,
accord ,7,1015,71,7,72065,7105,,
eviter ,7,1015,106,7,107590,7105,,
aime ,5,1013,55,5,55715,5065,,
oiseaux ,8,1011,121,8,122331,8088,,
image ,6,1010,62,6,62620,6060,,
peux ,5,1010,93,5,93930,5050,,
finalement ,11,1007,126,11,126882,11077,,
devenu ,7,1005,98,7,98490,7035,,
planete ,8,1004,100,8,100400,8032,,
version ,8,1004,129,8,129516,8032,,
maladie ,8,1001,72,8,72072,8008,,
developpement ,14,999,179,14,178821,13986,,
carriere ,9,999,104,9,103896,8991,,
ocean ,6,998,65,6,64870,5988,,
courant ,8,997,119,8,118643,7976,,
lois ,5,996,82,5,81672,4980,,
terres ,7,996,112,7,111552,6972,,
tel ,4,995,64,4,63680,3980,,
livres ,7,993,112,7,111216,6951,,
gaz ,4,992,61,4,60512,3968,,
pratique ,9,991,134,9,132794,8919,,
scientifiques ,14,990,183,14,181170,13860,,
traite ,7,986,100,7,98600,6902,,
travaux ,8,985,134,8,131990,7880,,
sauf ,5,982,74,5,72668,4910,,
loin ,5,981,77,5,75537,4905,,
nature ,7,981,106,7,103986,6867,,
egypte ,7,977,105,7,102585,6839,,
epouse ,7,977,108,7,105516,6839,,
premieres ,10,973,135,10,131355,9730,,
moyenne ,8,972,118,8,114696,7776,,
combat ,7,970,81,7,78570,6790,,
sort ,5,962,99,5,95238,4810,,
paix ,5,960,77,5,73920,4800,,
fer ,4,960,56,4,53760,3840,,
sang ,5,958,68,5,65144,4790,,
aider ,6,957,64,6,61248,5742,,
cinema ,7,957,72,7,68904,6699,,
album ,6,957,76,6,72732,5742,,
maintenant ,11,956,138,11,131928,10516,,
furent ,7,955,111,7,106005,6685,,
militaires ,11,955,142,11,135610,10505,,
poissons ,9,954,153,9,145962,8586,,
connue ,7,952,99,7,94248,6664,,
liberte ,8,952,98,8,93296,7616,,
dix ,4,951,64,4,60864,3804,,
yeux ,5,951,102,5,97002,4755,,
francois ,9,950,112,9,106400,8550,,
considere ,10,947,119,10,112693,9470,,
quoi ,5,946,89,5,84194,4730,,
probleme ,9,946,113,9,106898,8514,,
style ,6,946,108,6,102168,5676,,
sorte ,6,946,104,6,98384,5676,,
etudes ,7,945,101,7,95445,6615,,
deputes ,8,945,117,8,110565,7560,,
victoire ,9,944,128,9,120832,8496,,
groupes ,8,943,128,8,120704,7544,,
ecrire ,7,941,85,7,79985,6587,,
cite ,5,941,64,5,60224,4705,,
organisation ,13,940,169,13,158860,12220,,
proteger ,9,940,131,9,123140,8460,,
cour ,5,937,84,5,78708,4685,,
uvres ,6,936,112,6,104832,5616,,
lequel ,7,935,99,7,92565,6545,,
liste ,6,934,92,6,85928,5604,,
aura ,5,933,68,5,63444,4665,,
scene ,6,931,73,6,67963,5586,,
harry ,6,930,97,6,90210,5580,,
prise ,6,930,94,6,87420,5580,,
personnages ,12,930,160,12,148800,11160,,
tandis ,7,926,94,7,87044,6482,,
plan ,5,925,70,5,64750,4625,,
pourtant ,9,925,152,9,140600,8325,,
f ,2,923,33,2,30459,1846,,
direction ,10,922,124,10,114328,9220,,
propre ,7,921,115,7,105915,6447,,
longue ,7,919,101,7,92819,6433,,
independance ,13,919,121,13,111199,11947,,
allemande ,10,918,94,10,86292,9180,,
represente ,11,916,152,11,139232,10076,,
principal ,10,916,125,10,114500,9160,,
chacun ,7,916,77,7,70532,6412,,
joue ,5,914,78,5,71292,4570,,
joueur ,7,913,117,7,106821,6391,,
passe ,6,912,87,6,79344,5472,,
temperature ,12,911,169,12,153959,10932,,
quelque ,8,911,125,8,113875,7288,,
sujet ,6,910,102,6,92820,5460,,
parties ,8,910,115,8,104650,7280,,
centrale ,9,910,105,9,95550,8190,,
ufs ,4,908,73,4,66284,3632,,
prince ,7,905,92,7,83260,6335,,
port ,5,904,96,5,86784,4520,,
utilisateur ,12,903,182,12,164346,10836,,
populaire ,10,898,140,10,125720,8980,,
voix ,5,898,97,5,87106,4490,,
autant ,7,897,104,7,93288,6279,,
etoile ,7,897,93,7,83421,6279,,
elections ,10,895,129,10,115455,8950,,
britannique ,12,894,157,12,140358,10728,,
presence ,9,894,112,9,100128,8046,,
journee ,8,892,115,8,102580,7136,,
anciens ,8,892,92,8,82064,7136,,
foret ,6,892,91,6,81172,5352,,
automne ,8,892,116,8,103472,7136,,
sept ,5,891,87,5,77517,4455,,
lune ,5,891,79,5,70389,4455,,
faisant ,8,890,97,8,86330,7120,,
route ,6,890,106,6,94340,5340,,
libre ,6,888,73,6,64824,5328,,
cree ,5,888,58,5,51504,4440,,
rend ,5,887,68,5,60316,4435,,
of ,3,886,48,3,42528,2658,,
siecles ,8,885,99,8,87615,7080,,
football ,9,884,110,9,97240,7956,,
morts ,6,884,112,6,99008,5304,,
couleurs ,9,883,141,9,124503,7947,,
jesus ,6,882,101,6,89082,5292,,
cuisine ,8,882,107,8,94374,7056,,
wikipedia ,10,881,114,10,100434,8810,,
travers ,8,880,130,8,114400,7040,,
meilleur ,9,879,122,9,107238,7911,,
londres ,8,878,114,8,100092,7024,,
antiquite ,10,878,143,10,125554,8780,,
second ,7,877,87,7,76299,6139,,
credit ,7,875,86,7,75250,6125,,
avis ,5,875,78,5,68250,4375,,
attaque ,8,874,112,8,97888,6992,,
vivant ,7,872,115,7,100280,6104,,
elements ,9,872,120,9,104640,7848,,
new ,4,871,69,4,60099,3484,,
amis ,5,871,69,5,60099,4355,,
europeens ,10,871,145,10,126295,8710,,
i ,2,870,36,2,31320,1740,,
roman ,6,870,88,6,76560,5220,,
informations ,13,869,180,13,156420,11297,,
dieux ,6,868,90,6,78120,5208,,
moitie ,7,867,98,7,84966,6069,,
arrivee ,8,867,105,8,91035,6936,,
depart ,7,865,91,7,78715,6055,,
jouer ,6,863,96,6,82848,5178,,
forte ,6,863,91,6,78533,5178,,
joueurs ,8,862,136,8,117232,6896,,
femelle ,8,861,85,8,73185,6888,,
fais ,5,856,62,5,53072,4280,,
sait ,5,856,76,5,65056,4280,,
peau ,5,855,70,5,59850,4275,,
bretagne ,9,854,99,9,84546,7686,,
problemes ,10,851,132,10,112332,8510,,
demi ,5,851,58,5,49358,4255,,
nee ,4,850,51,4,43350,3400,,
emission ,9,850,130,9,110500,7650,,
britanniques ,13,848,176,13,149248,11024,,
domaine ,8,847,88,8,74536,6776,,
insectes ,9,846,121,9,102366,7614,,
video ,6,845,82,6,69290,5070,,
americaine ,11,845,105,11,88725,9295,,
commun ,7,843,106,7,89358,5901,,
source ,7,843,108,7,91044,5901,,
auteur ,7,842,113,7,95146,5894,,
obtenir ,8,841,110,8,92510,6728,,
juifs ,6,839,92,6,77188,5034,,
contrairement ,14,837,182,14,152334,11718,,
seuls ,6,836,103,6,86108,5016,,
pieces ,7,835,84,7,70140,5845,,
finale ,7,835,74,7,61790,5845,,
heure ,6,833,84,6,69972,4998,,
siege ,6,833,72,6,59976,4998,,
modele ,7,830,81,7,67230,5810,,
nourriture ,11,829,186,11,154194,9119,,
pont ,5,829,92,5,76268,4145,,
longueur ,9,827,140,9,115780,7443,,
contient ,9,827,127,9,105029,7443,,
toutefois ,10,825,157,10,129525,8250,,
obtient ,8,821,112,8,91952,6568,,
utilisee ,9,820,127,9,104140,7380,,
pouvait ,8,820,131,8,107420,6560,,
ciel ,5,813,56,5,45528,4065,,
message ,8,813,96,8,78048,6504,,
physique ,9,812,147,9,119364,7308,,
arbres ,7,812,90,7,73080,5684,,
comprendre ,11,811,138,11,111918,8921,,
tels ,5,810,83,5,67230,4050,,
territoires ,12,810,183,12,148230,9720,,
fond ,5,810,66,5,53460,4050,,
recoit ,7,808,97,7,78376,5656,,
regles ,7,806,93,7,74958,5642,,
images ,7,806,81,7,65286,5642,,
altitude ,9,806,119,9,95914,7254,,
peuples ,8,806,121,8,97526,6448,,
election ,9,805,110,9,88550,7245,,
pattes ,7,805,108,7,86940,5635,,
concours ,9,803,135,9,108405,7227,,
puissance ,10,803,134,10,107602,8030,,
match ,6,802,72,6,57744,4812,,
particulierement ,17,802,216,17,173232,13634,,
filles ,7,802,90,7,72180,5614,,
voici ,6,800,85,6,68000,4800,,
familles ,9,800,104,9,83200,7200,,
bout ,5,800,85,5,68000,4000,,
communes ,9,800,130,9,104000,7200,,
jacques ,8,799,103,8,82297,6392,,
humains ,8,799,112,8,89488,6392,,
p ,2,797,43,2,34271,1594,,
aucune ,7,796,92,7,73232,5572,,
semaines ,9,794,112,9,88928,7146,,
franco ,7,794,84,7,66696,5558,,
avons ,6,793,98,6,77714,4758,,
temple ,7,793,98,7,77714,5551,,
derniers ,9,792,119,9,94248,7128,,
internet ,9,792,132,9,104544,7128,,
parc ,5,792,65,5,51480,3960,,
fete ,5,791,63,5,49833,3955,,
armes ,6,790,83,6,65570,4740,,
mode ,5,789,64,5,50496,3945,,
present ,8,788,124,8,97712,6304,,
occasion ,9,788,106,9,83528,7092,,
sport ,6,787,115,6,90505,4722,,
endroit ,8,787,112,8,88144,6296,,
rois ,5,787,88,5,69256,3935,,
mariage ,8,785,81,8,63585,6280,,
activite ,9,784,116,9,90944,7056,,
electrique ,11,784,142,11,111328,8624,,
activites ,10,783,135,10,105705,7830,,
chretiens ,10,783,128,10,100224,7830,,
manger ,7,780,85,7,66300,5460,,
quel ,5,779,82,5,63878,3895,,
discuter ,9,778,126,9,98028,7002,,
voire ,6,777,96,6,74592,4662,,
noire ,6,776,88,6,68288,4656,,
realite ,8,776,97,8,75272,6208,,
valeur ,7,775,106,7,82150,5425,,
eme ,4,775,50,4,38750,3100,,
province ,9,775,129,9,99975,6975,,
comprend ,9,775,115,9,89125,6975,,
directement ,12,774,143,12,110682,9288,,
ecoles ,7,772,86,7,66392,5404,,
americains ,11,771,119,11,91749,8481,,
urss ,5,770,104,5,80080,3850,,
creee ,6,770,63,6,48510,4620,,
reseau ,7,770,96,7,73920,5390,,
matiere ,8,769,98,8,75362,6152,,
religieux ,10,769,137,10,105353,7690,,
dynastie ,9,769,124,9,95356,6921,,
association ,12,767,152,12,116584,9204,,
types ,6,766,112,6,85792,4596,,
autoroute ,10,766,163,10,124858,7660,,
univers ,8,765,135,8,103275,6120,,
lire ,5,765,71,5,54315,3825,,
acces ,6,763,58,6,44254,4578,,
chaine ,7,763,67,7,51121,5341,,
chasse ,7,761,82,7,62402,5327,,
montagnes ,10,761,135,10,102735,7610,,
facilement ,11,760,115,11,87400,8360,,
kilometres ,11,760,154,11,117040,8360,,
minutes ,8,760,128,8,97280,6080,,
village ,8,758,95,8,72010,6064,,
questions ,10,757,166,10,125662,7570,,
ta ,3,756,48,3,36288,2268,,
programme ,10,756,133,10,100548,7560,,
feuilles ,9,755,116,9,87580,6795,,
etoiles ,8,754,112,8,84448,6032,,
passage ,8,753,95,8,71535,6024,,
chemin ,7,753,79,7,59487,5271,,
salle ,6,751,76,6,57076,4506,,
cathedrale ,11,749,104,11,77896,8239,,
entree ,7,748,94,7,70312,5236,,
mont ,5,748,89,5,66572,3740,,
code ,5,748,54,5,40392,3740,,
pression ,9,747,142,9,106074,6723,,
principaux ,11,747,158,11,118026,8217,,
masse ,6,746,84,6,62664,4476,,
raconte ,8,744,103,8,76632,5952,,
lieux ,6,744,98,6,72912,4464,,
designe ,8,742,90,8,66780,5936,,
sante ,6,742,86,6,63812,4452,,
large ,6,742,70,6,51940,4452,,
simplement ,11,741,153,11,113373,8151,,
blanche ,8,740,72,8,53280,5920,,
former ,7,740,102,7,75480,5180,,
fleuve ,7,740,98,7,72520,5180,,
wp ,3,740,66,3,48840,2220,,
grecs ,6,739,79,6,58381,4434,,
superficie ,11,738,138,11,101844,8118,,
york ,5,737,96,5,70752,3685,,
poste ,6,737,102,6,75174,4422,,
manque ,7,736,98,7,72128,5152,,
hauteur ,8,735,121,8,88935,5880,,
japonais ,9,735,112,9,82320,6615,,
fonctions ,10,734,142,10,104228,7340,,
humain ,7,734,93,7,68262,5138,,
inde ,5,734,59,5,43306,3670,,
moyens ,7,734,118,7,86612,5138,,
mesures ,8,734,127,8,93218,5872,,
garde ,6,734,62,6,45508,4404,,
suisse ,7,733,119,7,87227,5131,,
quartier ,9,732,136,9,99552,6588,,
importants ,11,732,172,11,125904,8052,,
commerce ,9,732,102,9,74664,6588,,
apparait ,9,732,109,9,79788,6588,,
lutte ,6,732,105,6,76860,4392,,
trouvent ,9,731,162,9,118422,6579,,
samedi ,7,731,78,7,57018,5117,,
importantes ,12,730,177,12,129210,8760,,
montre ,7,729,112,7,81648,5103,,
semble ,7,727,83,7,60341,5089,,
puisque ,8,727,135,8,98145,5816,,
construire ,11,727,169,11,122863,7997,,
entier ,7,726,98,7,71148,5082,,
belge ,6,726,58,6,42108,4356,,
voie ,5,724,78,5,56472,3620,,
atteint ,8,722,116,8,83752,5776,,
train ,6,722,89,6,64258,4332,,
chanson ,8,722,101,8,72922,5776,,
communaute ,11,722,153,11,110466,7942,,
xxe ,4,722,80,4,57760,2888,,
continue ,9,721,128,9,92288,6489,,
kg ,3,720,45,3,32400,2160,,
atteindre ,10,719,123,10,88437,7190,,
duree ,6,719,80,6,57520,4314,,
participe ,10,719,124,10,89156,7190,,
fruits ,7,719,120,7,86280,5033,,
avance ,7,716,73,7,52268,5012,,
proches ,8,716,111,8,79476,5728,,
voyage ,7,716,102,7,73032,5012,,
propose ,8,714,131,8,93534,5712,,
votre ,6,714,107,6,76398,4284,,
russes ,7,714,128,7,91392,4998,,
veulent ,8,713,126,8,89838,5704,,
course ,7,713,108,7,77004,4991,,
travailler ,11,713,145,11,103385,7843,,
connait ,8,712,103,8,73336,5696,,
lac ,4,712,43,4,30616,2848,,
position ,9,710,144,9,102240,6390,,
police ,7,710,87,7,61770,4970,,
marque ,7,709,102,7,72318,4963,,
du ,3,708,52,3,36816,2124,,
decision ,9,707,105,9,74235,6363,,
paysans ,8,707,122,8,86254,5656,,
partout ,8,706,138,8,97428,5648,,
belle ,6,706,63,6,44478,4236,,
montagne ,9,706,116,9,81896,6354,,
protection ,11,704,162,11,114048,7744,,
grece ,6,703,65,6,45695,4218,,
riche ,6,702,70,6,49140,4212,,
chat ,5,701,59,5,41359,3505,,
maitre ,7,701,93,7,65193,4907,,
actuelle ,9,701,106,9,74306,6309,,
composee ,9,700,118,9,82600,6300,,
iv ,3,698,58,3,40484,2094,,
laisse ,7,697,92,7,64124,4879,,
compagnie ,10,696,110,10,76560,6960,,
explique ,9,695,136,9,94520,6255,,
unique ,7,695,114,7,79230,4865,,
securite ,9,695,127,9,88265,6255,,
armees ,7,695,88,7,61160,4865,,
eaux ,5,694,78,5,54132,3470,,
poids ,6,693,90,6,62370,4158,,
appel ,6,693,77,6,53361,4158,,
lignes ,7,692,93,7,64356,4844,,
pied ,5,692,61,5,42212,3460,,
ait ,4,690,57,4,39330,2760,,
soient ,7,688,109,7,74992,4816,,
sur ,4,687,85,4,58395,2748,,
michel ,7,686,77,7,52822,4802,,
universite ,11,686,169,11,115934,7546,,
permettre ,10,685,147,10,100695,6850,,
facile ,7,685,63,7,43155,4795,,
bord ,5,685,66,5,45210,3425,,
membre ,7,685,83,7,56855,4795,,
heros ,6,685,92,6,63020,4110,,
grecque ,8,684,103,8,70452,5472,,
cheval ,7,683,78,7,53274,4781,,
paul ,5,683,77,5,52591,3415,,
tr ,3,682,65,3,44330,2046,,
dure ,5,681,75,5,51075,3405,,
g ,2,681,34,2,23154,1362,,
utilises ,9,680,141,9,95880,6120,,
parlement ,10,680,131,10,89080,6800,,
necessaire ,11,680,125,11,85000,7480,,
fleurs ,7,679,108,7,73332,4753,,
piece ,6,678,65,6,44070,4068,,
utilisateurs ,13,678,201,13,136278,8814,,
uniquement ,11,677,166,11,112382,7447,,
utilisation ,12,677,176,12,119152,8124,,
quantite ,9,677,134,9,90718,6093,,
decouvert ,10,676,140,10,94640,6760,,
decide ,7,676,57,7,38532,4732,,
crise ,6,675,81,6,54675,4050,,
chinois ,8,674,104,8,70096,5392,,
permis ,7,673,107,7,72011,4711,,
symbole ,8,673,118,8,79414,5384,,
peur ,5,669,87,5,58203,3345,,
attention ,10,668,145,10,96860,6680,,
royal ,6,666,98,6,65268,3996,,
noms ,5,666,88,5,58608,3330,,
principale ,11,665,130,11,86450,7315,,
influence ,10,665,116,10,77140,6650,,
risque ,7,664,116,7,77024,4648,,
pages ,6,663,75,6,49725,3978,,
interdit ,9,662,126,9,83412,5958,,
regarder ,9,661,103,9,68083,5949,,
entreprises ,12,660,175,12,115500,7920,,
constitution ,13,660,206,13,135960,8580,,
economie ,9,660,106,9,69960,5940,,
marins ,7,659,101,7,66559,4613,,
faible ,7,659,62,7,40858,4613,,
actuel ,7,658,89,7,58562,4606,,
compris ,8,657,120,8,78840,5256,,
journal ,8,657,118,8,77526,5256,,
justice ,8,657,114,8,74898,5256,,
formes ,7,656,103,7,67568,4592,,
jaune ,6,655,78,6,51090,3930,,
forces ,7,655,93,7,60915,4585,,
guerres ,8,654,120,8,78480,5232,,
commence ,9,654,98,9,64092,5886,,
artistes ,9,653,138,9,90114,5877,,
resistance ,11,653,140,11,91420,7183,,
occupe ,7,651,90,7,58590,4557,,
musulmans ,10,651,160,10,104160,6510,,
entreprise ,11,651,156,11,101556,7161,,
changer ,8,650,83,8,53950,5200,,
arbre ,6,650,71,6,46150,3900,,
formation ,10,650,138,10,89700,6500,,
bleu ,5,648,67,5,43416,3240,,
technique ,10,647,129,10,83463,6470,,
moderne ,8,645,101,8,65145,5160,,
froid ,6,644,79,6,50876,3864,,
sortie ,7,643,113,7,72659,4501,,
royale ,7,643,103,7,66229,4501,,
noirs ,6,643,102,6,65586,3858,,
tombe ,6,643,82,6,52726,3858,,
camp ,5,642,60,5,38520,3210,,
rh ,3,642,53,3,34026,1926,,
mains ,6,641,83,6,53203,3846,,
citoyens ,9,641,137,9,87817,5769,,
culte ,6,641,88,6,56408,3846,,
professeur ,11,641,169,11,108329,7051,,
devait ,7,641,88,7,56408,4487,,
xviiie ,7,641,105,7,67305,4487,,
internationale ,15,640,184,15,117760,9600,,
techniques ,11,638,148,11,94424,7018,,
situe ,6,637,101,6,64337,3822,,
hors ,5,637,87,5,55419,3185,,
pouvoirs ,9,636,162,9,103032,5724,,
plante ,7,636,95,7,60420,4452,,
historique ,11,634,168,11,106512,6974,,
milliers ,9,633,124,9,78492,5697,,
dispose ,8,633,114,8,72162,5064,,
tente ,6,633,91,6,57603,3798,,
resultat ,9,632,143,9,90376,5688,,
decouverte ,11,629,145,11,91205,6919,,
faisait ,8,628,92,8,57776,5024,,
affaires ,9,626,92,9,57592,5634,,
vent ,5,626,88,5,55088,3130,,
rester ,7,625,112,7,70000,4375,,
virus ,6,625,116,6,72500,3750,,
italien ,8,625,97,8,60625,5000,,
raisons ,8,624,122,8,76128,4992,,
freres ,7,623,98,7,61054,4361,,
chute ,6,623,84,6,52332,3738,,
derriere ,9,623,109,9,67907,5607,,
terrain ,8,622,112,8,69664,4976,,
dessous ,8,622,129,8,80238,4976,,
agriculture ,12,622,162,12,100764,7464,,
principe ,9,621,117,9,72657,5589,,
produire ,9,621,133,9,82593,5589,,
distance ,9,621,102,9,63342,5589,,
sovietique ,11,621,169,11,104949,6831,,
textes ,7,621,120,7,74520,4347,,
etres ,6,620,94,6,58280,3720,,
es ,3,619,51,3,31569,1857,,
honneur ,8,618,122,8,75396,4944,,
ligue ,6,618,81,6,50058,3708,,
chambre ,8,617,77,8,47509,4936,,
queue ,6,617,96,6,59232,3702,,
seine ,6,617,79,6,48743,3702,,
imp ,4,615,65,4,39975,2460,,
catholiques ,12,615,157,12,96555,7380,,
canada ,7,614,51,7,31314,4298,,
arabe ,6,613,54,6,33102,3678,,
marine ,7,613,87,7,53331,4291,,
atlantique ,11,613,147,11,90111,6743,,
espagnol ,9,612,116,9,70992,5508,,
aupres ,7,612,107,7,65484,4284,,
alpes ,6,611,80,6,48880,3666,,
eleve ,6,610,76,6,46360,3660,,
choix ,6,610,86,6,52460,3660,,
xiv ,4,610,82,4,50020,2440,,
francaises ,11,609,122,11,74298,6699,,
sorti ,6,609,108,6,65772,3654,,
riches ,7,609,89,7,54201,4263,,
theorie ,8,609,107,8,65163,4872,,
services ,9,608,127,9,77216,5472,,
charge ,7,608,69,7,41952,4256,,
decouvrir ,10,607,142,10,86194,6070,,
nouvel ,7,607,116,7,70412,4249,,
defense ,8,606,85,8,51510,4848,,
comporte ,9,605,132,9,79860,5445,,
huit ,5,605,85,5,51425,3025,,
bruxelles ,10,604,145,10,87580,6040,,
retrouver ,10,604,169,10,102076,6040,,
male ,5,604,58,5,35032,3020,,
laisser ,8,603,110,8,66330,4824,,
connus ,7,603,113,7,68139,4221,,
portugal ,9,603,137,9,82611,5427,,
rapide ,7,602,80,7,48160,4214,,
ecriture ,9,600,126,9,75600,5400,,
legende ,8,600,79,8,47400,4800,,
autrefois ,10,599,141,10,84459,5990,,
parvient ,9,598,132,9,78936,5382,,
potter ,7,598,121,7,72358,4186,,
arriere ,8,597,101,8,60297,4776,,
divers ,7,597,104,7,62088,4179,,
maisons ,8,596,117,8,69732,4768,,
adore ,6,593,70,6,41510,3558,,
presse ,7,592,109,7,64528,4144,,
riviere ,8,592,113,8,66896,4736,,
tuer ,5,592,91,5,53872,2960,,
tes ,4,591,71,4,41961,2364,,
transport ,10,591,168,10,99288,5910,,
sainte ,7,591,95,7,56145,4137,,
officielle ,11,589,109,11,64201,6479,,
contraire ,10,589,130,10,76570,5890,,
ami ,4,589,50,4,29450,2356,,
mediterranee ,13,588,144,13,84672,7644,,
importance ,11,588,141,11,82908,6468,,
international ,14,587,179,14,105073,8218,,
industrie ,10,587,146,10,85702,5870,,
nombres ,8,586,113,8,66218,4688,,
recu ,5,586,74,5,43364,2930,,
fortement ,10,586,143,10,83798,5860,,
connaitre ,10,585,126,10,73710,5850,,
certain ,8,585,97,8,56745,4680,,
existence ,10,585,131,10,76635,5850,,
enseignement ,13,585,157,13,91845,7605,,
al ,3,584,40,3,23360,1752,,
amour ,6,584,95,6,55480,3504,,
progressivement ,16,584,232,16,135488,9344,,
autorite ,9,584,136,9,79424,5256,,
ch ,3,584,38,3,22192,1752,,
ressemble ,10,584,125,10,73000,5840,,
defaite ,8,584,77,8,44968,4672,,
mission ,8,584,125,8,73000,4672,,
campagne ,9,584,87,9,50808,5256,,
oui ,4,583,72,4,41976,2332,,
statut ,7,581,128,7,74368,4067,,
administration ,15,580,193,15,111940,8700,,
partis ,7,577,110,7,63470,4039,,
cousin ,7,577,108,7,62316,4039,,
generale ,9,576,94,9,54144,5184,,
batiments ,10,576,130,10,74880,5760,,
mathematiques ,14,575,179,14,102925,8050,,
etats ,6,575,92,6,52900,3450,,
neanmoins ,10,575,131,10,75325,5750,,
correspond ,11,574,154,11,88396,6314,,
capable ,8,574,67,8,38458,4592,,
poisson ,8,574,134,8,76916,4592,,
vivants ,8,574,134,8,76916,4592,,
participer ,11,573,142,11,81366,6303,,
chaleur ,8,573,95,8,54435,4584,,
vallee ,7,573,84,7,48132,4011,,
donnees ,8,572,103,8,58916,4576,,
navires ,8,572,115,8,65780,4576,,
nourrit ,8,572,142,8,81224,4576,,
consiste ,9,571,131,9,74801,5139,,
cellules ,9,571,116,9,66236,5139,,
frontiere ,10,570,137,10,78090,5700,,
lettres ,8,569,126,8,71694,4552,,
doute ,6,569,92,6,52348,3414,,
orient ,7,568,108,7,61344,3976,,
radi,,,,,,,,
