word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
animal ;7;1440;23;14;33120;10080
trouver ;8;1435;25;16;35875;11480
sol ;4;1432;16;8;22912;5728
theatre ;8;1429;32;16;45728;11432
aller ;6;1429;21;12;30009;8574
rien ;5;1428;18;10;25704;7140
type ;5;1422;18;10;25596;7110
maison ;7;1420;20;14;28400;9940
livre ;6;1420;17;12;24140;8520
ma ;3;1407;14;6;19698;4221
energie ;8;1406;26;16;36556;11248
vu ;3;1405;15;6;21075;4215
soldats ;8;1403;24;16;33672;11224
palais ;7;1403;19;14;26657;9821
napoleon ;9;1401;37;18;51837;12609
frere ;6;1398;25;12;34950;8388
commune ;8;1391;22;16;30602;11128
importante ;11;1389;33;22;45837;15279
espace ;7;1386;21;14;29106;9702
celebre ;8;1382;31;16;42842;11056
loi ;4;1381;11;8;15191;5524
chateau ;8;1380;29;16;40020;11040
as ;3;1378;12;6;16536;4134
base ;5;1373;18;10;24714;6865
meurt ;6;1373;22;12;30206;8238
parle ;6;1367;17;12;23239;8202
gens ;5;1366;17;10;23222;6830
art ;4;1365;15;8;20475;5460
plut ;5;1362;16;10;21792;6810
marie ;6;1352;20;12;27040;8112
films ;6;1348;19;12;25612;8088
argent ;7;1343;22;14;29546;9401
droite ;7;1342;20;14;26840;9394
mes ;4;1342;13;8;17446;5368
ados ;5;1341;22;10;29502;6705
ici ;4;1341;18;8;24138;5364
devenir ;8;1339;21;16;28119;10712
chose ;6;1332;20;12;26640;7992
besoin ;7;1330;23;14;30590;9310
appelee ;8;1327;31;16;41137;10616
principalement ;15;1325;35;30;46375;19875
romains ;8;1322;31;16;40982;10576
longtemps ;10;1318;24;20;31632;13180
seront ;7;1318;20;14;26360;9226
coree ;6;1315;21;12;27615;7890
scientifique ;13;1315;37;26;48655;17095
espece ;7;1314;25;14;32850;9198
heures ;7;1313;21;14;27573;9191
laquelle ;9;1310;25;18;32750;11790
troisieme ;10;1310;35;20;45850;13100
uvre ;5;1310;16;10;20960;6550
rapidement ;11;1307;31;22;40517;14377
enfin ;6;1303;21;12;27363;7818
force ;6;1302;19;12;24738;7812
conseil ;8;1301;21;16;27321;10408
proche ;7;1300;16;14;20800;9100
duc ;4;1299;14;8;18186;5196
nomme ;6;1297;22;12;28534;7782
produits ;9;1296;23;18;29808;11664
vivent ;7;1294;24;14;31056;9058
societe ;8;1293;26;16;33618;10344
ton ;4;1287;16;8;20592;5148
texte ;6;1286;20;12;25720;7716
nationale ;10;1279;29;20;37091;12790
presente ;9;1277;32;18;40864;11493
plantes ;8;1275;25;16;31875;10200
vote ;5;1270;21;10;26670;6350
er ;3;1267;11;6;13937;3801
idee ;5;1263;23;10;29049;6315
allemand ;9;1257;28;18;35196;11313
parler ;7;1255;18;14;22590;8785
derniere ;9;1253;25;18;31325;11277
nouvelles ;10;1253;30;20;37590;12530
dessus ;7;1252;18;14;22536;8764
nuit ;5;1246;21;10;26166;6230
religion ;9;1241;28;18;34748;11169
saison ;7;1241;22;14;27302;8687
utilise ;8;1240;25;16;31000;9920
presque ;8;1240;21;16;26040;9920
rapport ;8;1239;25;16;30975;9912
public ;7;1238;19;14;23522;8666
japon ;6;1238;22;12;27236;7428
interieur ;10;1238;32;20;39616;12380
peuple ;7;1237;20;14;24740;8659
regime ;7;1237;26;14;32162;8659
maniere ;8;1233;29;16;35757;9864
arrive ;7;1231;21;14;25851;8617
reine ;6;1229;23;12;28267;7374
super ;6;1228;20;12;24560;7368
sert ;5;1227;16;10;19632;6135
passer ;7;1222;18;14;21996;8554
naissance ;10;1222;32;20;39104;12220
pris ;5;1221;14;10;17094;6105
plein ;6;1213;19;12;23047;7278
politiques ;11;1211;27;22;32697;13321
droits ;7;1207;20;14;24140;8449
eleves ;7;1205;28;14;33740;8435
pape ;5;1197;16;10;19152;5985
xixe ;5;1193;22;10;26246;5965
simple ;7;1192;21;14;25032;8344
tant ;5;1191;17;10;20247;5955
asie ;5;1186;19;10;22534;5930
latin ;6;1185;16;12;18960;7110
surface ;8;1185;24;16;28440;9480
autriche ;9;1184;28;18;33152;10656
education ;10;1183;32;20;37856;11830
europeenne ;11;1181;39;22;46059;12991
nouveaux ;9;1180;28;18;33040;10620
philippe ;9;1180;23;18;27140;10620
regne ;6;1180;26;12;30680;7080
sens ;5;1178;17;10;20026;5890
noir ;5;1172;22;10;25784;5860
points ;7;1171;19;14;22249;8197
utiliser ;9;1170;26;18;30420;10530
celles ;7;1168;21;14;24528;8176
service ;8;1166;22;16;25652;9328
memes ;6;1164;22;12;25608;6984
uni ;4;1162;15;8;17430;4648
iles ;5;1162;19;10;22078;5810
situation ;10;1161;26;20;30186;11610
construction ;13;1161;31;26;35991;15093
petites ;8;1159;23;16;26657;9272
projet ;7;1157;17;14;19669;8099
gros ;5;1156;18;10;20808;5780
signifie ;9;1151;27;18;31077;10359
photo ;6;1150;18;12;20700;6900
henri ;6;1147;23;12;26381;6882
vite ;5;1146;19;10;21774;5730
action ;7;1145;20;14;22900;8015
displaystyle ;13;1139;35;26;39865;14807
gauche ;7;1135;22;14;24970;7945
blanc ;6;1132;19;12;21508;6792
catholique ;11;1129;29;22;32741;12419
russe ;6;1125;21;12;23625;6750
musee ;6;1124;26;12;29224;6744
facon ;6;1123;22;12;24706;6738
americain ;10;1123;31;20;34813;11230
club ;5;1123;19;10;21337;5615
compose ;8;1117;23;16;25691;8936
rencontre ;10;1112;29;20;32248;11120
production ;11;1112;27;22;30024;12232
date ;5;1109;14;10;15526;5545
rendre ;7;1109;21;14;23289;7763
conditions ;11;1109;29;22;32161;12199
decide ;7;1109;20;14;22180;7763
retour ;7;1108;22;14;24376;7756
choses ;7;1106;21;14;23226;7742
vivre ;6;1105;23;12;25415;6630
semaine ;8;1101;22;16;24222;8808
coupe ;6;1099;18;12;19782;6594
objets ;7;1098;25;14;27450;7686
fort ;5;1096;17;10;18632;5480
construit ;10;1093;26;20;28418;10930
cm ;3;1092;16;6;17472;3276
allemands ;10;1091;31;20;33821;10910
terme ;6;1084;21;12;22764;6504
pu ;3;1084;11;6;11924;3252
personnage ;11;1078;29;22;31262;11858
grec ;5;1078;19;10;20482;5390
culture ;8;1078;22;16;23716;8624
creation ;9;1077;34;18;36618;9693
main ;5;1075;17;10;18275;5375
appeles ;8;1073;27;16;28971;8584
voit ;5;1067;19;10;20273;5335
ancienne ;9;1063;25;18;26575;9567
genre ;6;1063;22;12;23386;6378
economique ;11;1061;32;22;33952;11671
romaine ;8;1061;29;16;30769;8488
aucun ;6;1060;19;12;20140;6360
forment ;8;1060;24;16;25440;8480
permettent ;11;1057;28;22;29596;11627
troupes ;8;1056;26;16;27456;8448
juste ;6;1056;19;12;20064;6336
zone ;5;1055;18;10;18990;5275
mise ;5;1055;17;10;17935;5275
printemps ;10;1051;27;20;28377;10510
vitesse ;8;1050;26;16;27300;8400
majorite ;9;1047;26;18;27222;9423
vue ;4;1047;16;8;16752;4188
desormais ;10;1043;33;20;34419;10430
six ;4;1042;16;8;16672;4168
elu ;4;1041;18;8;18738;4164
national ;9;1040;28;18;29120;9360
vraiment ;9;1038;28;18;29064;9342
pense ;6;1036;18;12;18648;6216
actuellement ;13;1035;34;26;35190;13455
difficile ;10;1033;26;20;26858;10330
climat ;7;1033;23;14;23759;7231
classe ;7;1033;22;14;22726;7231
feu ;4;1032;16;8;16512;4128
objet ;6;1030;22;12;22660;6180
idees ;6;1030;24;12;24720;6180
haute ;6;1029;21;12;21609;6174
lyon ;5;1029;16;10;16464;5145
pourrait ;9;1027;21;18;21567;9243
retrouve ;9;1026;28;18;28728;9234
coup ;5;1025;15;10;15375;5125
recherche ;10;1023;28;20;28644;10230
langues ;8;1020;21;16;21420;8160
toi ;4;1020;17;8;17340;4080
v ;2;1020;13;4;13260;2040
assemblee ;10;1019;34;20;34646;10190
mots ;5;1018;19;10;19342;5090
accord ;7;1015;21;14;21315;7105
eviter ;7;1015;28;14;28420;7105
aime ;5;1013;18;10;18234;5065
oiseaux ;8;1011;26;16;26286;8088
image ;6;1010;21;12;21210;6060
peux ;5;1010;16;10;16160;5050
finalement ;11;1007;27;22;27189;11077
devenu ;7;1005;18;14;18090;7035
planete ;8;1004;27;16;27108;8032
version ;8;1004;24;16;24096;8032
maladie ;8;1001;25;16;25025;8008
developpement ;14;999;37;28;36963;13986
carriere ;9;999;29;18;28971;8991
ocean ;6;998;24;12;23952;5988
courant ;8;997;23;16;22931;7976
lois ;5;996;14;10;13944;4980
terres ;7;996;25;14;24900;6972
tel ;4;995;17;8;16915;3980
